country_code,country_name,year,direction,rank,partner_name,pct_share
686,Senegal,2024,imports,3,Nigeria,8.6
688,Serbia,2015,exports,1,Germany,12.5
688,Serbia,2015,exports,2,Bosnia Herzegovina,8.8
688,Serbia,2015,exports,3,Italy,16.2
688,Serbia,2015,imports,1,Germany,12.4
688,Serbia,2015,imports,2,China,8.5
688,Serbia,2015,imports,3,Italy,10.6
688,Serbia,2020,exports,1,Germany,12.9
688,Serbia,2020,exports,2,Bosnia Herzegovina,7.1
688,Serbia,2020,exports,3,Italy,8.4
688,Serbia,2020,imports,1,Germany,13.6
688,Serbia,2020,imports,2,China,12.5
688,Serbia,2020,imports,3,Italy,8.4
688,Serbia,2024,exports,1,Germany,15.1
688,Serbia,2024,exports,2,Bosnia Herzegovina,6.9
688,Serbia,2024,exports,3,Italy,6.2
688,Serbia,2024,imports,1,Germany,13.1
688,Serbia,2024,imports,2,China,12.2
688,Serbia,2024,imports,3,Italy,7.3
690,Seychelles,2015,exports,1,United Arab Emirates,30.2
690,Seychelles,2015,exports,2,France,19.8
690,Seychelles,2015,exports,3,United Kingdom,17.7
690,Seychelles,2015,imports,1,United Arab Emirates,26.0
690,Seychelles,2015,imports,2,Spain,8.2
690,Seychelles,2015,imports,3,France,8.0
690,Seychelles,2020,exports,1,United Arab Emirates,11.8
690,Seychelles,2020,exports,2,France,15.4
690,Seychelles,2020,exports,3,United Kingdom,9.0
690,Seychelles,2020,imports,1,United Arab Emirates,13.3
690,Seychelles,2020,imports,2,Spain,4.5
690,Seychelles,2020,imports,3,France,5.8
690,Seychelles,2024,exports,1,United Arab Emirates,35.9
690,Seychelles,2024,exports,2,France,23.1
690,Seychelles,2024,exports,3,United Kingdom,10.1
690,Seychelles,2024,imports,1,United Arab Emirates,34.4
690,Seychelles,2024,imports,2,Spain,9.0
690,Seychelles,2024,imports,3,France,7.3
694,Sierra Leone,2015,exports,1,China,1.2
694,Sierra Leone,2015,exports,2,Netherlands,16.9
694,Sierra Leone,2015,exports,3,India,1.7
694,Sierra Leone,2015,imports,1,China,11.5
694,Sierra Leone,2015,imports,2,India,2.6
694,Sierra Leone,2015,imports,3,United States,2.6
694,Sierra Leone,2020,exports,1,China,27.1
694,Sierra Leone,2020,exports,2,Netherlands,8.8
694,Sierra Leone,2020,exports,3,India,2.3
694,Sierra Leone,2020,imports,1,China,31.0
694,Sierra Leone,2020,imports,2,India,10.4
694,Sierra Leone,2020,imports,3,United States,6.2
694,Sierra Leone,2024,exports,1,China,60.0
694,Sierra Leone,2024,exports,2,Netherlands,9.0
694,Sierra Leone,2024,exports,3,India,5.7
694,Sierra Leone,2024,imports,1,China,36.5
694,Sierra Leone,2024,imports,2,India,15.3
694,Sierra Leone,2024,imports,3,United States,5.4
702,Singapore,2015,exports,1,China,14.4
702,Singapore,2015,exports,2,"China, Hong Kong SAR",11.5
702,Singapore,2015,exports,3,United States,6.5
702,Singapore,2015,imports,1,China,13.7
702,Singapore,2015,imports,2,United States,10.9
702,Singapore,2015,imports,3,"Other Asia, nes",8.0
702,Singapore,2020,exports,1,China,13.7
702,Singapore,2020,exports,2,"China, Hong Kong SAR",12.4
702,Singapore,2020,exports,3,United States,10.8
702,Singapore,2020,imports,1,China,14.4
702,Singapore,2020,imports,2,United States,10.7
702,Singapore,2020,imports,3,"Other Asia, nes",11.0
702,Singapore,2024,exports,1,China,13.8
702,Singapore,2024,exports,2,"China, Hong Kong SAR",10.6
702,Singapore,2024,exports,3,United States,9.5
702,Singapore,2024,imports,1,China,13.9
702,Singapore,2024,imports,2,United States,12.3
702,Singapore,2024,imports,3,"Other Asia, nes",11.5
703,Slovakia,2015,exports,1,Germany,22.3
703,Slovakia,2015,exports,2,Czechia,12.2
703,Slovakia,2015,exports,3,Hungary,6.1
703,Slovakia,2015,imports,1,Germany,15.8
703,Slovakia,2015,imports,2,"Other Europe, nes",8.7
703,Slovakia,2015,imports,3,Czechia,11.1
703,Slovakia,2020,exports,1,Germany,22.6
703,Slovakia,2020,exports,2,Czechia,10.4
703,Slovakia,2020,exports,3,Hungary,6.3
703,Slovakia,2020,imports,1,Germany,18.7
703,Slovakia,2020,imports,2,"Other Europe, nes",7.8
703,Slovakia,2020,imports,3,Czechia,10.1
703,Slovakia,2024,exports,1,Germany,21.3
703,Slovakia,2024,exports,2,Czechia,12.2
703,Slovakia,2024,exports,3,Hungary,7.7
703,Slovakia,2024,imports,1,Germany,14.7
703,Slovakia,2024,imports,2,"Other Europe, nes",10.1
703,Slovakia,2024,imports,3,Czechia,9.7
705,Slovenia,2015,exports,1,Switzerland,1.7
705,Slovenia,2015,exports,2,Germany,20.8
705,Slovenia,2015,exports,3,Croatia,7.8
705,Slovenia,2015,imports,1,Switzerland,1.9
705,Slovenia,2015,imports,2,China,6.5
705,Slovenia,2015,imports,3,Germany,17.3
705,Slovenia,2020,exports,1,Switzerland,12.1
705,Slovenia,2020,exports,2,Germany,18.1
705,Slovenia,2020,exports,3,Croatia,8.0
705,Slovenia,2020,imports,1,Switzerland,12.7
705,Slovenia,2020,imports,2,China,7.3
705,Slovenia,2020,imports,3,Germany,14.1
705,Slovenia,2024,exports,1,Switzerland,33.7
705,Slovenia,2024,exports,2,Germany,11.9
705,Slovenia,2024,exports,3,Croatia,7.7
705,Slovenia,2024,imports,1,Switzerland,24.0
705,Slovenia,2024,imports,2,China,12.2
705,Slovenia,2024,imports,3,Germany,9.5
90,Solomon Islands,2015,exports,1,China,58.0
90,Solomon Islands,2015,exports,2,Australia,1.4
90,Solomon Islands,2015,exports,3,Italy,6.9
90,Solomon Islands,2015,imports,1,China,10.5
90,Solomon Islands,2015,imports,2,Singapore,17.1
90,Solomon Islands,2015,imports,3,Australia,28.9
90,Solomon Islands,2020,exports,1,China,64.1
90,Solomon Islands,2020,exports,2,Australia,1.0
90,Solomon Islands,2020,exports,3,Italy,9.1
90,Solomon Islands,2020,imports,1,China,31.4
90,Solomon Islands,2020,imports,2,Singapore,8.4
90,Solomon Islands,2020,imports,3,Australia,14.4
90,Solomon Islands,2024,exports,1,China,58.7
90,Solomon Islands,2024,exports,2,Australia,13.7
90,Solomon Islands,2024,exports,3,Italy,11.1
90,Solomon Islands,2024,imports,1,China,40.1
90,Solomon Islands,2024,imports,2,Singapore,15.1
90,Solomon Islands,2024,imports,3,Australia,14.0
706,Somalia,2015,exports,1,United Arab Emirates,17.6
706,Somalia,2015,exports,2,Saudi Arabia,45.9
706,Somalia,2015,exports,3,Oman,20.6
706,Somalia,2015,imports,1,United Arab Emirates,24.5
706,Somalia,2015,imports,2,China,13.4
706,Somalia,2015,imports,3,India,18.8
706,Somalia,2020,exports,1,United Arab Emirates,30.7
706,Somalia,2020,exports,2,Saudi Arabia,8.4
706,Somalia,2020,exports,3,Oman,37.5
706,Somalia,2020,imports,1,United Arab Emirates,28.7
706,Somalia,2020,imports,2,China,20.0
706,Somalia,2020,imports,3,India,12.2
706,Somalia,2024,exports,1,United Arab Emirates,36.1
706,Somalia,2024,exports,2,Saudi Arabia,26.8
706,Somalia,2024,exports,3,Oman,18.3
706,Somalia,2024,imports,1,United Arab Emirates,30.3
706,Somalia,2024,imports,2,China,18.8
706,Somalia,2024,imports,3,India,15.6
710,South Africa,2015,exports,1,China,12.7
710,South Africa,2015,exports,2,Areas nes,0.4
710,South Africa,2015,exports,3,United States,7.7
710,South Africa,2015,imports,1,China,18.3
710,South Africa,2015,imports,2,India,4.9
710,South Africa,2015,imports,3,Germany,11.3
710,South Africa,2020,exports,1,China,12.2
710,South Africa,2020,exports,2,Areas nes,0.2
710,South Africa,2020,exports,3,United States,9.3
710,South Africa,2020,imports,1,China,20.8
710,South Africa,2020,imports,2,India,5.2
710,South Africa,2020,imports,3,Germany,9.1
710,South Africa,2024,exports,1,China,11.3
710,South Africa,2024,exports,2,Areas nes,7.6
710,South Africa,2024,exports,3,United States,7.5
710,South Africa,2024,imports,1,China,21.5
710,South Africa,2024,imports,2,India,7.2
710,South Africa,2024,imports,3,Germany,7.0
728,South Sudan,2015,exports,1,China,99.7
728,South Sudan,2015,exports,2,Singapore,0.0
728,South Sudan,2015,imports,1,Uganda,32.7
728,South Sudan,2015,imports,2,United Arab Emirates,0.2
728,South Sudan,2015,imports,3,Kenya,22.0
728,South Sudan,2020,exports,1,China,79.7
728,South Sudan,2020,exports,2,Singapore,0.1
728,South Sudan,2020,exports,3,United Arab Emirates,6.7
728,South Sudan,2020,imports,1,Uganda,31.8
728,South Sudan,2020,imports,2,United Arab Emirates,17.2
728,South Sudan,2020,imports,3,Kenya,19.3
728,South Sudan,2024,exports,1,China,47.0
728,South Sudan,2024,exports,2,Singapore,35.0
728,South Sudan,2024,exports,3,United Arab Emirates,11.7
728,South Sudan,2024,imports,1,Uganda,36.8
728,South Sudan,2024,imports,2,United Arab Emirates,22.8
728,South Sudan,2024,imports,3,Kenya,16.5
724,Spain,2015,exports,1,France,15.4
724,Spain,2015,exports,2,Germany,12.0
724,Spain,2015,exports,3,Italy,7.7
724,Spain,2015,imports,1,Germany,13.1
724,Spain,2015,imports,2,China,8.6
724,Spain,2015,imports,3,France,10.9
724,Spain,2020,exports,1,France,15.4
724,Spain,2020,exports,2,Germany,10.8
724,Spain,2020,exports,3,Italy,7.5
724,Spain,2020,imports,1,Germany,11.8
724,Spain,2020,imports,2,China,10.2
724,Spain,2020,imports,3,France,9.9
724,Spain,2024,exports,1,France,14.5
724,Spain,2024,exports,2,Germany,10.0
724,Spain,2024,exports,3,Italy,8.4
724,Spain,2024,imports,1,Germany,10.8
724,Spain,2024,imports,2,China,10.3
724,Spain,2024,imports,3,France,8.2
144,Sri Lanka,2015,exports,1,United States,26.8
144,Sri Lanka,2015,exports,2,United Kingdom,9.8
144,Sri Lanka,2015,exports,3,India,6.9
144,Sri Lanka,2015,imports,1,China,19.7
144,Sri Lanka,2015,imports,2,India,22.5
144,Sri Lanka,2015,imports,3,United Arab Emirates,5.7
144,Sri Lanka,2020,exports,1,United States,24.8
144,Sri Lanka,2020,exports,2,United Kingdom,8.9
144,Sri Lanka,2020,exports,3,India,6.1
144,Sri Lanka,2020,imports,1,China,22.9
144,Sri Lanka,2020,imports,2,India,19.3
144,Sri Lanka,2020,imports,3,United Arab Emirates,5.7
144,Sri Lanka,2024,exports,1,United States,23.8
144,Sri Lanka,2024,exports,2,United Kingdom,7.6
144,Sri Lanka,2024,exports,3,India,7.3
144,Sri Lanka,2024,imports,1,China,23.3
144,Sri Lanka,2024,imports,2,India,20.3
144,Sri Lanka,2024,imports,3,United Arab Emirates,7.4
729,Sudan,2015,exports,1,United Arab Emirates,14.4
729,Sudan,2015,exports,2,Saudi Arabia,14.4
729,Sudan,2015,exports,3,China,56.4
729,Sudan,2015,imports,1,United Arab Emirates,5.6
729,Sudan,2015,imports,2,Egypt,6.5
729,Sudan,2015,imports,3,China,22.8
729,Sudan,2020,exports,1,United Arab Emirates,44.6
729,Sudan,2020,exports,2,Saudi Arabia,5.8
729,Sudan,2020,exports,3,China,18.4
729,Sudan,2020,imports,1,United Arab Emirates,12.9
729,Sudan,2020,imports,2,Egypt,5.6
729,Sudan,2020,imports,3,China,28.4
729,Sudan,2024,exports,1,United Arab Emirates,26.6
729,Sudan,2024,exports,2,Saudi Arabia,18.6
729,Sudan,2024,exports,3,China,12.4
729,Sudan,2024,imports,1,United Arab Emirates,17.8
729,Sudan,2024,imports,2,Egypt,17.5
729,Sudan,2024,imports,3,China,16.8
740,Suriname,2015,exports,1,Areas nes,57.8
740,Suriname,2015,exports,2,United States,1.4
740,Suriname,2015,exports,3,United Arab Emirates,22.9
740,Suriname,2015,imports,1,United States,21.2
740,Suriname,2015,imports,2,China,5.5
740,Suriname,2015,imports,3,Netherlands,9.3
740,Suriname,2020,exports,1,Areas nes,14.0
740,Suriname,2020,exports,2,United States,5.4
740,Suriname,2020,exports,3,United Arab Emirates,18.3
740,Suriname,2020,imports,1,United States,24.6
740,Suriname,2020,imports,2,China,8.1
740,Suriname,2020,imports,3,Netherlands,12.0
740,Suriname,2024,exports,1,Areas nes,91.5
740,Suriname,2024,exports,2,United States,2.9
740,Suriname,2024,exports,3,United Arab Emirates,0.9
740,Suriname,2024,imports,1,United States,22.5
740,Suriname,2024,imports,2,China,13.7
740,Suriname,2024,imports,3,Netherlands,11.7
752,Sweden,2015,exports,1,Germany,11.3
752,Sweden,2015,exports,2,Norway,10.2
752,Sweden,2015,exports,3,United States,7.8
752,Sweden,2015,imports,1,Germany,17.9
752,Sweden,2015,imports,2,Netherlands,8.0
752,Sweden,2015,imports,3,Norway,7.8
752,Sweden,2020,exports,1,Germany,11.5
752,Sweden,2020,exports,2,Norway,10.6
752,Sweden,2020,exports,3,United States,8.6
752,Sweden,2020,imports,1,Germany,18.1
752,Sweden,2020,imports,2,Netherlands,9.7
752,Sweden,2020,imports,3,Norway,9.0
752,Sweden,2024,exports,1,Germany,10.0
752,Sweden,2024,exports,2,Norway,9.6
752,Sweden,2024,exports,3,United States,8.7
752,Sweden,2024,imports,1,Germany,16.2
752,Sweden,2024,imports,2,Netherlands,10.9
752,Sweden,2024,imports,3,Norway,9.4
756,Switzerland,2015,exports,1,United States,10.6
756,Switzerland,2015,exports,2,Germany,14.2
756,Switzerland,2015,exports,3,China,7.0
756,Switzerland,2015,imports,1,Germany,20.6
756,Switzerland,2015,imports,2,Italy,7.7
756,Switzerland,2015,imports,3,United States,8.0
756,Switzerland,2020,exports,1,United States,23.0
756,Switzerland,2020,exports,2,Germany,15.4
756,Switzerland,2020,exports,3,China,5.5
756,Switzerland,2020,imports,1,Germany,19.5
756,Switzerland,2020,imports,2,Italy,8.2
756,Switzerland,2020,imports,3,United States,7.2
756,Switzerland,2024,exports,1,United States,16.5
756,Switzerland,2024,exports,2,Germany,11.5
756,Switzerland,2024,exports,3,China,9.5
756,Switzerland,2024,imports,1,Germany,18.3
756,Switzerland,2024,imports,2,Italy,8.2
756,Switzerland,2024,imports,3,United States,8.1
760,Syrian Arab Republic,2015,exports,1,Türkiye,9.7
760,Syrian Arab Republic,2015,exports,2,Saudi Arabia,11.0
760,Syrian Arab Republic,2015,exports,3,Lebanon,15.3
760,Syrian Arab Republic,2015,imports,1,Türkiye,32.4
760,Syrian Arab Republic,2015,imports,2,United Arab Emirates,3.9
760,Syrian Arab Republic,2015,imports,3,China,17.5
760,Syrian Arab Republic,2020,exports,1,Türkiye,25.7
760,Syrian Arab Republic,2020,exports,2,Saudi Arabia,21.4
760,Syrian Arab Republic,2020,exports,3,Lebanon,10.6
760,Syrian Arab Republic,2020,imports,1,Türkiye,32.2
760,Syrian Arab Republic,2020,imports,2,United Arab Emirates,13.4
760,Syrian Arab Republic,2020,imports,3,China,16.8
760,Syrian Arab Republic,2024,exports,1,Türkiye,33.5
760,Syrian Arab Republic,2024,exports,2,Saudi Arabia,16.4
760,Syrian Arab Republic,2024,exports,3,Lebanon,9.6
760,Syrian Arab Republic,2024,imports,1,Türkiye,48.0
760,Syrian Arab Republic,2024,imports,2,United Arab Emirates,10.3
760,Syrian Arab Republic,2024,imports,3,China,8.5
762,Tajikistan,2015,exports,1,China,4.9
762,Tajikistan,2015,exports,2,Kazakhstan,21.7
762,Tajikistan,2015,exports,3,Türkiye,22.3
762,Tajikistan,2015,imports,1,Russian Federation,32.5
762,Tajikistan,2015,imports,2,China,27.8
762,Tajikistan,2015,imports,3,Kazakhstan,15.9
762,Tajikistan,2020,exports,1,China,4.8
762,Tajikistan,2020,exports,2,Kazakhstan,21.2
762,Tajikistan,2020,exports,3,Türkiye,28.3
762,Tajikistan,2020,imports,1,Russian Federation,29.7
762,Tajikistan,2020,imports,2,China,14.0
762,Tajikistan,2020,imports,3,Kazakhstan,24.1
762,Tajikistan,2024,exports,1,China,24.8
762,Tajikistan,2024,exports,2,Kazakhstan,20.2
762,Tajikistan,2024,exports,3,Türkiye,13.1
762,Tajikistan,2024,imports,1,Russian Federation,21.2
762,Tajikistan,2024,imports,2,China,18.2
762,Tajikistan,2024,imports,3,Kazakhstan,17.8
764,Thailand,2015,exports,1,United States,11.2
764,Thailand,2015,exports,2,China,11.1
764,Thailand,2015,exports,3,Japan,9.4
764,Thailand,2015,imports,1,China,20.3
764,Thailand,2015,imports,2,Japan,15.4
764,Thailand,2015,imports,3,"Other Asia, nes",3.7
764,Thailand,2020,exports,1,United States,14.9
764,Thailand,2020,exports,2,China,12.9
764,Thailand,2020,exports,3,Japan,9.8
764,Thailand,2020,imports,1,China,24.2
764,Thailand,2020,imports,2,Japan,13.4
764,Thailand,2020,imports,3,"Other Asia, nes",4.0
764,Thailand,2024,exports,1,United States,18.3
764,Thailand,2024,exports,2,China,11.7
764,Thailand,2024,exports,3,Japan,7.7
764,Thailand,2024,imports,1,China,26.2
764,Thailand,2024,imports,2,Japan,9.3
764,Thailand,2024,imports,3,"Other Asia, nes",6.7
626,Timor-Leste,2015,exports,1,China,8.5
626,Timor-Leste,2015,exports,2,Singapore,2.9
626,Timor-Leste,2015,exports,3,Australia,5.9
626,Timor-Leste,2015,imports,1,Indonesia,31.9
626,Timor-Leste,2015,imports,2,China,15.1
626,Timor-Leste,2015,imports,3,Singapore,13.1
626,Timor-Leste,2020,exports,1,China,0.5
626,Timor-Leste,2020,exports,2,Singapore,19.3
626,Timor-Leste,2020,exports,3,Australia,0.4
626,Timor-Leste,2020,imports,1,Indonesia,37.5
626,Timor-Leste,2020,imports,2,China,15.8
626,Timor-Leste,2020,imports,3,Singapore,10.4
626,Timor-Leste,2024,exports,1,China,46.6
626,Timor-Leste,2024,exports,2,Singapore,19.1
626,Timor-Leste,2024,exports,3,Australia,16.8
626,Timor-Leste,2024,imports,1,Indonesia,33.0
626,Timor-Leste,2024,imports,2,China,14.1
626,Timor-Leste,2024,imports,3,Singapore,10.4
768,Togo,2015,exports,1,India,8.3
768,Togo,2015,exports,2,Côte dIvoire,3.4
768,Togo,2015,exports,3,Burkina Faso,13.7
768,Togo,2015,imports,1,China,19.7
768,Togo,2015,imports,2,France,8.7
768,Togo,2015,imports,3,India,4.1
768,Togo,2020,exports,1,India,7.5
768,Togo,2020,exports,2,Côte dIvoire,6.3
768,Togo,2020,exports,3,Burkina Faso,13.8
768,Togo,2020,imports,1,China,20.3
768,Togo,2020,imports,2,France,8.6
768,Togo,2020,imports,3,India,7.5
768,Togo,2024,exports,1,India,16.6
768,Togo,2024,exports,2,Côte dIvoire,11.3
768,Togo,2024,exports,3,Burkina Faso,11.3
768,Togo,2024,imports,1,China,22.6
768,Togo,2024,imports,2,France,6.8
768,Togo,2024,imports,3,India,6.3
776,Tonga,2015,exports,1,New Zealand,16.2
776,Tonga,2015,exports,2,United States,28.0
776,Tonga,2015,exports,3,Australia,8.6
776,Tonga,2015,imports,1,Fiji,27.5
776,Tonga,2015,imports,2,China,15.4
776,Tonga,2015,imports,3,New Zealand,26.2
776,Tonga,2020,exports,1,New Zealand,18.9
776,Tonga,2020,exports,2,United States,33.1
776,Tonga,2020,exports,3,Australia,14.0
776,Tonga,2020,imports,1,Fiji,21.7
776,Tonga,2020,imports,2,China,18.1
776,Tonga,2020,imports,3,New Zealand,27.7
776,Tonga,2024,exports,1,New Zealand,20.2
776,Tonga,2024,exports,2,United States,18.7
776,Tonga,2024,exports,3,Australia,13.1
776,Tonga,2024,imports,1,Fiji,23.1
776,Tonga,2024,imports,2,China,22.9
776,Tonga,2024,imports,3,New Zealand,22.1
780,Trinidad and Tobago,2015,exports,1,United States,41.7
780,Trinidad and Tobago,2015,exports,2,Guyana,2.1
780,Trinidad and Tobago,2015,exports,3,Morocco,1.3
780,Trinidad and Tobago,2015,imports,1,United States,32.2
780,Trinidad and Tobago,2015,imports,2,China,7.1
780,Trinidad and Tobago,2015,imports,3,Brazil,3.3
780,Trinidad and Tobago,2020,exports,1,United States,39.7
780,Trinidad and Tobago,2020,exports,2,Guyana,9.0
780,Trinidad and Tobago,2020,exports,3,Morocco,1.3
780,Trinidad and Tobago,2020,imports,1,United States,37.5
780,Trinidad and Tobago,2020,imports,2,China,10.1
780,Trinidad and Tobago,2020,imports,3,Brazil,5.2
780,Trinidad and Tobago,2024,exports,1,United States,40.8
780,Trinidad and Tobago,2024,exports,2,Guyana,5.3
780,Trinidad and Tobago,2024,exports,3,Morocco,4.9
780,Trinidad and Tobago,2024,imports,1,United States,31.6
780,Trinidad and Tobago,2024,imports,2,China,13.9
780,Trinidad and Tobago,2024,imports,3,Brazil,5.9
788,Tunisia,2015,exports,1,France,29.3
788,Tunisia,2015,exports,2,Italy,18.5
788,Tunisia,2015,exports,3,Germany,10.5
788,Tunisia,2015,imports,1,Italy,14.9
788,Tunisia,2015,imports,2,France,17.8
788,Tunisia,2015,imports,3,China,8.4
788,Tunisia,2020,exports,1,France,26.2
788,Tunisia,2020,exports,2,Italy,16.9
788,Tunisia,2020,exports,3,Germany,12.3
788,Tunisia,2020,imports,1,Italy,14.2
788,Tunisia,2020,imports,2,France,12.9
788,Tunisia,2020,imports,3,China,10.7
788,Tunisia,2024,exports,1,France,22.8
788,Tunisia,2024,exports,2,Italy,18.3
788,Tunisia,2024,exports,3,Germany,13.2
788,Tunisia,2024,imports,1,Italy,12.5
788,Tunisia,2024,imports,2,France,10.7
788,Tunisia,2024,imports,3,China,10.6
795,Turkmenistan,2015,exports,1,China,75.4
795,Turkmenistan,2015,exports,2,Uzbekistan,1.7
795,Turkmenistan,2015,exports,3,Türkiye,6.1
795,Turkmenistan,2015,imports,1,Türkiye,28.9
795,Turkmenistan,2015,imports,2,United Arab Emirates,3.7
795,Turkmenistan,2015,imports,3,China,12.0
795,Turkmenistan,2020,exports,1,China,82.9
795,Turkmenistan,2020,exports,2,Uzbekistan,3.9
795,Turkmenistan,2020,exports,3,Türkiye,3.1
795,Turkmenistan,2020,imports,1,Türkiye,23.4
795,Turkmenistan,2020,imports,2,United Arab Emirates,5.4
795,Turkmenistan,2020,imports,3,China,13.2
795,Turkmenistan,2024,exports,1,China,68.5
795,Turkmenistan,2024,exports,2,Uzbekistan,10.6
795,Turkmenistan,2024,exports,3,Türkiye,7.6
795,Turkmenistan,2024,imports,1,Türkiye,21.4
795,Turkmenistan,2024,imports,2,United Arab Emirates,20.2
795,Turkmenistan,2024,imports,3,China,20.0
798,Tuvalu,2015,exports,1,Thailand,87.1
798,Tuvalu,2015,exports,3,Republic of Korea,0.9
798,Tuvalu,2015,imports,1,Singapore,21.7
798,Tuvalu,2015,imports,2,Fiji,15.0
798,Tuvalu,2015,imports,3,China,15.8
798,Tuvalu,2020,exports,1,Thailand,50.2
798,Tuvalu,2020,exports,2,Philippines,24.1
798,Tuvalu,2020,exports,3,Republic of Korea,0.3
798,Tuvalu,2020,imports,1,Singapore,32.3
798,Tuvalu,2020,imports,2,Fiji,11.9
798,Tuvalu,2020,imports,3,China,14.7
798,Tuvalu,2024,exports,1,Thailand,91.4
798,Tuvalu,2024,exports,2,Philippines,4.0
798,Tuvalu,2024,exports,3,Republic of Korea,1.8
798,Tuvalu,2024,imports,1,Singapore,35.4
798,Tuvalu,2024,imports,2,Fiji,23.6
798,Tuvalu,2024,imports,3,China,17.1
792,Türkiye,2015,exports,1,Germany,9.6
792,Türkiye,2015,exports,2,United States,4.6
792,Türkiye,2015,exports,3,United Kingdom,7.2
792,Türkiye,2015,imports,1,China,11.8
792,Türkiye,2015,imports,2,Russian Federation,9.7
792,Türkiye,2015,imports,3,Germany,10.6
792,Türkiye,2020,exports,1,Germany,9.4
792,Türkiye,2020,exports,2,United States,6.0
792,Türkiye,2020,exports,3,United Kingdom,6.6
792,Türkiye,2020,imports,1,China,10.7
792,Türkiye,2020,imports,2,Russian Federation,9.2
792,Türkiye,2020,imports,3,Germany,10.8
792,Türkiye,2024,exports,1,Germany,7.8
792,Türkiye,2024,exports,2,United States,6.2
792,Türkiye,2024,exports,3,United Kingdom,5.8
792,Türkiye,2024,imports,1,China,13.1
792,Türkiye,2024,imports,2,Russian Federation,12.8
792,Türkiye,2024,imports,3,Germany,7.9
800,Uganda,2015,exports,1,United Arab Emirates,3.6
800,Uganda,2015,exports,2,Kenya,18.8
800,Uganda,2015,exports,3,India,1.1
800,Uganda,2015,imports,1,China,15.8
800,Uganda,2015,imports,2,United Arab Emirates,7.3
800,Uganda,2015,imports,3,United Rep. Tanzania,1.1
800,Uganda,2020,exports,1,United Arab Emirates,44.5
800,Uganda,2020,exports,2,Kenya,11.2
800,Uganda,2020,exports,3,India,1.4
800,Uganda,2020,imports,1,China,16.4
800,Uganda,2020,imports,2,United Arab Emirates,6.0
800,Uganda,2020,imports,3,United Rep. Tanzania,9.0
800,Uganda,2024,exports,1,United Arab Emirates,21.7
800,Uganda,2024,exports,2,Kenya,11.7
800,Uganda,2024,exports,3,India,11.6
800,Uganda,2024,imports,1,China,19.5
800,Uganda,2024,imports,2,United Arab Emirates,12.2
800,Uganda,2024,imports,3,United Rep. Tanzania,11.3
804,Ukraine,2015,exports,1,Poland,5.2
804,Ukraine,2015,exports,2,Spain,2.7
804,Ukraine,2015,exports,3,Germany,3.5
804,Ukraine,2015,imports,1,China,10.1
804,Ukraine,2015,imports,2,Poland,6.2
804,Ukraine,2015,imports,3,Germany,10.6
804,Ukraine,2020,exports,1,Poland,6.7
804,Ukraine,2020,exports,2,Spain,2.5
804,Ukraine,2020,exports,3,Germany,4.2
804,Ukraine,2020,imports,1,China,15.4
804,Ukraine,2020,imports,2,Poland,7.6
804,Ukraine,2020,imports,3,Germany,9.9
804,Ukraine,2024,exports,1,Poland,11.1
804,Ukraine,2024,exports,2,Spain,6.8
804,Ukraine,2024,exports,3,Germany,6.6
804,Ukraine,2024,imports,1,China,20.3
804,Ukraine,2024,imports,2,Poland,9.9
804,Ukraine,2024,imports,3,Germany,7.6
784,United Arab Emirates,2015,exports,1,Areas nes,44.9
784,United Arab Emirates,2015,exports,2,Saudi Arabia,2.2
784,United Arab Emirates,2015,exports,3,India,5.1
784,United Arab Emirates,2015,imports,1,Areas nes,35.8
784,United Arab Emirates,2015,imports,2,China,8.0
784,United Arab Emirates,2015,imports,3,India,6.2
784,United Arab Emirates,2020,exports,1,Areas nes,6.1
784,United Arab Emirates,2020,exports,2,Saudi Arabia,7.1
784,United Arab Emirates,2020,exports,3,India,9.2
784,United Arab Emirates,2020,imports,1,Areas nes,12.8
784,United Arab Emirates,2020,imports,2,China,15.9
784,United Arab Emirates,2020,imports,3,India,6.7
784,United Arab Emirates,2024,exports,1,Areas nes,50.3
784,United Arab Emirates,2024,exports,2,Saudi Arabia,5.2
784,United Arab Emirates,2024,exports,3,India,4.4
784,United Arab Emirates,2024,imports,1,Areas nes,16.7
784,United Arab Emirates,2024,imports,2,China,16.5
784,United Arab Emirates,2024,imports,3,India,6.5
826,United Kingdom,2015,exports,1,United States,14.9
826,United Kingdom,2015,exports,2,China,5.9
826,United Kingdom,2015,exports,3,Germany,10.0
826,United Kingdom,2015,imports,1,China,10.0
826,United Kingdom,2015,imports,2,United States,9.2
826,United Kingdom,2015,imports,3,Germany,15.0
826,United Kingdom,2020,exports,1,United States,15.3
826,United Kingdom,2020,exports,2,China,4.6
826,United Kingdom,2020,exports,3,Germany,11.4
826,United Kingdom,2020,imports,1,China,11.9
826,United Kingdom,2020,imports,2,United States,9.8
826,United Kingdom,2020,imports,3,Germany,11.9
826,United Kingdom,2024,exports,1,United States,14.1
826,United Kingdom,2024,exports,2,China,9.1
826,United Kingdom,2024,exports,3,Germany,7.5
826,United Kingdom,2024,imports,1,China,12.2
826,United Kingdom,2024,imports,2,United States,11.4
826,United Kingdom,2024,imports,3,Germany,9.4
834,United Rep. of Tanzania,2015,exports,1,India,19.6
834,United Rep. of Tanzania,2015,exports,2,South Africa,11.5
834,United Rep. of Tanzania,2015,exports,3,United Arab Emirates,2.7
